Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Amount,Merchant_Category,City,Payment_Method,Is_Fraud
T09040,C3329,2025-05-12,Deposit,129.7,Utilities,Lahore,Credit Card,0
T09041,C3770,2025-10-31,Payment,158.13,Electronics,Karachi,ATM,0
T09042,C8545,2025-03-22,Withdrawal,181.17,Food,Peshawar,Debit Card,0
T09043,C5846,2025-11-01,Transfer,220.44,Healthcare,Peshawar,ATM,0
T09044,C1267,2025-03-08,Deposit,441.64,Healthcare,Islamabad,ATM,0
T09045,C1569,2025-08-18,Transfer,607.92,Utilities,Islamabad,ATM,0
T09046,C2973,2025-11-29,Transfer,563.25,Utilities,Karachi,Credit Card,0
T09047,C9737,2025-10-04,Payment,331.58,Utilities,Peshawar,Debit Card,0
T09048,C3822,2025-12-27,Payment,440.08,Travel,Faisalabad,ATM,0
T09049,C5460,2025-03-13,Transfer,10.19,Utilities,Lahore,Credit Card,0
T09050,C1270,2025-07-28,Transfer,378.24,Healthcare,Peshawar,Online Banking,0
T09051,C8641,2025-09-29,Transfer,15.0,Travel,Lahore,Online Banking,0
T09052,C9930,2025-05-24,Transfer,274.24,Healthcare,Peshawar,Credit Card,0
T09053,C7680,2025-09-08,Withdrawal,37.11,Utilities,Islamabad,Online Banking,0
T09054,C2257,2025-10-11,Transfer,89.29,Healthcare,Karachi,ATM,0
T09055,C9250,2025-06-28,Deposit,40.71,Retail,Faisalabad,Credit Card,0
T09056,C6370,2025-03-21,Payment,117.2,Travel,Islamabad,Credit Card,0
T09057,C5858,2025-02-26,Deposit,106.12,Travel,Karachi,Online Banking,0
T09058,C9581,2025-11-04,Payment,9.85,Electronics,Islamabad,Debit Card,0
T09059,C9910,2025-06-23,Payment,354.98,Utilities,Lahore,Online Banking,0
T09060,C7999,2025-08-26,Payment,385.09,Food,Peshawar,ATM,0
T09061,C1120,2025-06-15,Deposit,309.77,Food,Islamabad,Debit Card,0
T09062,C7908,2025-03-25,Payment,376.26,Food,Karachi,Debit Card,0
T09063,C3303,2025-02-17,Transfer,277.96,Food,Peshawar,ATM,0
T09064,C5861,2025-05-07,Transfer,554.47,Retail,Lahore,Debit Card,0
T09065,C3911,2025-06-18,Withdrawal,171.79,Food,Lahore,Credit Card,0
T09066,C9991,2025-12-20,Withdrawal,174.76,Healthcare,Faisalabad,Debit Card,0
T09067,C8236,2025-12-15,Withdrawal,393.09,Electronics,Peshawar,Debit Card,0
T09068,C6565,2025-03-08,Transfer,85.98,Food,Lahore,Online Banking,0
T09069,C7531,2025-11-26,Deposit,10.28,Electronics,Islamabad,Credit Card,0
T09070,C2109,2025-12-06,Withdrawal,277.14,Travel,Lahore,ATM,0
T09071,C7929,2025-07-13,Transfer,58.76,Healthcare,Lahore,Credit Card,0
T09072,C2250,2025-06-04,Payment,128.58,Utilities,Lahore,Debit Card,0
T09073,C9177,2025-06-09,Deposit,55.0,Food,Faisalabad,Online Banking,0
T09074,C2649,2025-07-03,Deposit,351.0,Electronics,Karachi,ATM,0
T09075,C8351,2025-09-23,Transfer,635.42,Healthcare,Lahore,ATM,0
T09076,C6911,2025-06-17,Transfer,11.32,Electronics,Karachi,Debit Card,0
T09077,C3956,2025-05-25,Payment,53.15,Utilities,Peshawar,Credit Card,0
T09078,C6828,2025-07-05,Payment,42.04,Travel,Karachi,Online Banking,0
T09079,C5994,2025-12-19,Payment,223.68,Food,Peshawar,Credit Card,0
T09080,C7436,2025-09-19,Deposit,111.96,Electronics,Faisalabad,Credit Card,0
T09081,C9676,2025-10-01,Deposit,121.86,Food,Peshawar,ATM,0
T09082,C8614,2025-11-24,Withdrawal,34.18,Healthcare,Peshawar,Credit Card,0
T09083,C9994,2025-12-11,Withdrawal,107.14,Retail,Islamabad,Credit Card,0
T09084,C2715,2025-08-11,Withdrawal,72.26,Electronics,Faisalabad,ATM,0
T09085,C9150,2025-02-11,Deposit,188.93,Travel,Lahore,ATM,0
T09086,C4483,2025-01-04,Payment,48.99,Healthcare,Faisalabad,Credit Card,0
T09087,C8675,2025-10-03,Withdrawal,190.8,Utilities,Islamabad,ATM,0
T09088,C2757,2025-10-11,Payment,94.88,Electronics,Peshawar,Online Banking,0
T09089,C2809,2025-07-12,Payment,85.02,Retail,Faisalabad,Online Banking,0
T09090,C6539,2025-04-14,Payment,72.93,Utilities,Islamabad,Credit Card,0
T09091,C7048,2025-09-04,Withdrawal,224.07,Travel,Lahore,Debit Card,0
T09092,C2151,2025-10-27,Withdrawal,165.3,Food,Peshawar,ATM,0
T09093,C6492,2025-01-23,Payment,381.73,Food,Faisalabad,Debit Card,0
T09094,C7711,2025-10-30,Withdrawal,55.31,Electronics,Faisalabad,ATM,0
T09095,C7302,2025-01-13,Transfer,8.19,Utilities,Peshawar,ATM,0
T09096,C5747,2025-05-24,Withdrawal,40.18,Retail,Faisalabad,Credit Card,0
T09097,C9402,2025-08-06,Payment,84.12,Retail,Peshawar,Online Banking,0
T09098,C5681,2025-07-02,Payment,39.61,Travel,Islamabad,Debit Card,0
T09099,C3507,2025-12-17,Deposit,17.44,Healthcare,Peshawar,Online Banking,0
T09100,C3963,2025-08-30,Deposit,117.88,Utilities,Lahore,Online Banking,0
T09101,C4428,2025-07-12,Payment,225.98,Utilities,Peshawar,Debit Card,0
T09102,C8494,2025-09-29,Transfer,278.52,Food,Faisalabad,ATM,0
T09103,C4955,2025-06-14,Deposit,101.74,Travel,Peshawar,Debit Card,0
T09104,C4705,2025-06-29,Payment,130.03,Travel,Peshawar,Online Banking,0
T09105,C5038,2025-04-27,Deposit,281.68,Healthcare,Peshawar,Debit Card,0
T09106,C1713,2025-09-23,Deposit,86.99,Travel,Lahore,Credit Card,0
T09107,C8260,2025-02-07,Payment,307.21,Utilities,Lahore,ATM,0
T09108,C8011,2025-02-13,Withdrawal,684.54,Food,Faisalabad,ATM,0
T09109,C9879,2025-12-17,Transfer,424.86,Travel,Faisalabad,Debit Card,0
T09110,C9521,2025-03-15,Withdrawal,120.88,Food,Peshawar,ATM,0
T09111,C2746,2025-08-14,Payment,173.27,Healthcare,Karachi,ATM,0
T09112,C2207,2025-11-03,Payment,252.06,Travel,Islamabad,Online Banking,0
T09113,C1784,2025-11-04,Transfer,85.94,Utilities,Peshawar,Online Banking,0
T09114,C3696,2025-12-14,Payment,321.13,Food,Islamabad,ATM,0
T09115,C8073,2025-11-11,Deposit,114.87,Electronics,Lahore,ATM,0
T09116,C6036,2025-01-13,Transfer,375.26,Healthcare,Faisalabad,Online Banking,0
T09117,C8127,2025-01-12,Withdrawal,58.8,Travel,Karachi,ATM,0
T09118,C4718,2025-02-19,Transfer,2.29,Utilities,Faisalabad,ATM,0
T09119,C6775,2025-11-09,Withdrawal,200.31,Food,Lahore,Online Banking,0
T09120,C8910,2025-09-06,Payment,120.26,Retail,Peshawar,Online Banking,0
T09121,C3693,2025-04-29,Withdrawal,12.34,Utilities,Lahore,Online Banking,0
T09122,C1625,2025-02-26,Withdrawal,133.73,Utilities,Karachi,Credit Card,0
T09123,C4708,2025-07-01,Withdrawal,36.92,Retail,Peshawar,Online Banking,0
T09124,C7859,2025-09-21,Transfer,198.71,Retail,Peshawar,ATM,0
T09125,C9953,2025-04-16,Deposit,117.77,Electronics,Karachi,Online Banking,0
T09126,C8692,2025-07-10,Withdrawal,37.54,Electronics,Faisalabad,Credit Card,0
T09127,C7398,2025-05-17,Transfer,106.18,Electronics,Peshawar,Online Banking,0
T09128,C8252,2025-07-07,Transfer,52.98,Utilities,Faisalabad,Online Banking,0
T09129,C2555,2025-04-30,Deposit,211.74,Utilities,Islamabad,Credit Card,0
T09130,C9867,2025-08-30,Transfer,69.95,Utilities,Karachi,Debit Card,0
T09131,C5187,2025-11-15,Payment,345.21,Electronics,Islamabad,Debit Card,0
T09132,C8767,2025-03-13,Payment,2.85,Food,Peshawar,Online Banking,0
T09133,C1036,2025-08-31,Payment,103.31,Utilities,Karachi,Debit Card,0
T09134,C2787,2025-05-11,Deposit,191.99,Utilities,Peshawar,Debit Card,0
T09135,C7283,2025-09-26,Transfer,4.57,Utilities,Karachi,ATM,0
T09136,C9060,2025-02-21,Payment,48.63,Electronics,Faisalabad,ATM,0
T09137,C9065,2025-03-03,Withdrawal,79.33,Travel,Lahore,ATM,0
T09138,C4880,2025-04-29,Transfer,4.42,Electronics,Lahore,Credit Card,0
T09139,C6932,2025-12-31,Payment,158.24,Travel,Karachi,Debit Card,0
T09140,C9328,2025-09-21,Transfer,199.32,Electronics,Islamabad,Online Banking,0
T09141,C7333,2025-08-27,Payment,51.63,Food,Karachi,Credit Card,0
T09142,C6759,2025-12-17,Withdrawal,156.83,Food,Faisalabad,Debit Card,0
T09143,C7485,2025-09-12,Transfer,1408.69,Utilities,Islamabad,Online Banking,1
T09144,C6067,2025-06-22,Payment,435.93,Electronics,Karachi,Credit Card,0
T09145,C1661,2025-11-05,Payment,12.09,Travel,Karachi,ATM,0
T09146,C8973,2025-08-25,Withdrawal,27.37,Travel,Peshawar,Online Banking,0
T09147,C7386,2025-11-15,Withdrawal,136.4,Food,Faisalabad,ATM,0
T09148,C8887,2025-04-05,Payment,56.26,Utilities,Faisalabad,Debit Card,0
T09149,C1414,2025-12-03,Payment,16.89,Travel,Lahore,Online Banking,0
T09150,C7850,2025-02-26,Deposit,58.75,Electronics,Peshawar,ATM,0
T09151,C9534,2025-03-08,Deposit,12.63,Utilities,Islamabad,ATM,0
T09152,C3729,2025-02-15,Transfer,150.97,Healthcare,Lahore,Debit Card,0
T09153,C4897,2025-04-04,Transfer,134.77,Electronics,Faisalabad,Debit Card,0
T09154,C3169,2025-05-18,Deposit,1.27,Electronics,Karachi,Debit Card,0
T09155,C2878,2025-04-03,Payment,131.76,Food,Peshawar,Debit Card,0
T09156,C7454,2025-08-20,Withdrawal,146.71,Electronics,Faisalabad,Debit Card,0
T09157,C5570,2025-02-18,Transfer,186.13,Retail,Faisalabad,Credit Card,0
T09158,C2515,2025-01-23,Payment,701.98,Utilities,Peshawar,ATM,0
T09159,C1574,2025-03-03,Withdrawal,811.32,Retail,Faisalabad,Debit Card,0
T09160,C3867,2025-09-24,Withdrawal,149.7,Electronics,Lahore,ATM,0
T09161,C4544,2025-11-25,Payment,373.11,Electronics,Peshawar,Credit Card,0
T09162,C5477,2025-04-28,Payment,17.8,Food,Faisalabad,Online Banking,0
T09163,C1071,2025-03-29,Transfer,151.5,Food,Faisalabad,ATM,0
T09164,C3980,2025-03-30,Deposit,227.2,Healthcare,Peshawar,ATM,0
T09165,C6492,2025-02-24,Payment,166.36,Food,Karachi,ATM,0
T09166,C5759,2025-06-02,Deposit,52.46,Healthcare,Islamabad,Online Banking,0
T09167,C9084,2025-08-27,Transfer,12.94,Food,Peshawar,Credit Card,0
T09168,C1039,2025-09-22,Deposit,97.77,Healthcare,Karachi,ATM,0
T09169,C6373,2025-09-25,Deposit,208.62,Travel,Faisalabad,Credit Card,0
T09170,C8565,2025-04-23,Withdrawal,958.62,Food,Lahore,ATM,0
T09171,C2900,2025-06-15,Transfer,53.98,Electronics,Faisalabad,ATM,0
T09172,C3217,2025-06-05,Payment,499.7,Healthcare,Faisalabad,ATM,0
T09173,C5796,2025-01-08,Deposit,14.14,Electronics,Karachi,Online Banking,0
T09174,C5606,2025-07-21,Transfer,534.7,Healthcare,Peshawar,Credit Card,0
T09175,C2283,2025-08-05,Withdrawal,357.2,Utilities,Islamabad,Credit Card,0
T09176,C9775,2025-10-19,Withdrawal,4.23,Healthcare,Islamabad,Debit Card,0
T09177,C9650,2025-02-19,Deposit,70.82,Retail,Peshawar,ATM,0
T09178,C1815,2025-04-17,Deposit,10.46,Healthcare,Peshawar,Online Banking,0
T09179,C3511,2025-01-09,Payment,1081.0,Healthcare,Lahore,ATM,0
T09180,C1246,2025-08-21,Transfer,111.67,Travel,Peshawar,Credit Card,0
T09181,C5825,2025-07-07,Payment,217.04,Travel,Lahore,Credit Card,0
T09182,C7516,2025-11-19,Payment,53.36,Utilities,Peshawar,ATM,0
T09183,C1416,2025-11-05,Withdrawal,542.82,Utilities,Lahore,Credit Card,0
T09184,C7702,2025-12-04,Transfer,64.09,Food,Peshawar,ATM,0
T09185,C4717,2025-04-20,Payment,60.28,Utilities,Peshawar,ATM,0
T09186,C1107,2025-05-25,Withdrawal,75.55,Travel,Islamabad,Debit Card,0
T09187,C5513,2025-08-16,Deposit,124.16,Retail,Faisalabad,Online Banking,0
T09188,C2421,2025-11-05,Payment,3.74,Healthcare,Faisalabad,Online Banking,0
T09189,C8283,2025-04-24,Deposit,182.18,Retail,Lahore,Credit Card,0
T09190,C1255,2025-03-04,Transfer,6.44,Travel,Karachi,Credit Card,0
T09191,C8248,2025-10-02,Payment,154.96,Food,Islamabad,Debit Card,0
T09192,C3962,2025-05-04,Deposit,122.46,Retail,Peshawar,Credit Card,0
T09193,C3282,2025-03-27,Deposit,55.56,Healthcare,Islamabad,Credit Card,0
T09194,C9744,2025-03-11,Transfer,80.03,Healthcare,Karachi,ATM,0
T09195,C9372,2025-02-16,Withdrawal,244.6,Retail,Islamabad,Debit Card,0
T09196,C2477,2025-07-18,Withdrawal,1.93,Food,Karachi,ATM,0
T09197,C9762,2025-12-30,Payment,76.15,Retail,Karachi,ATM,0
T09198,C5952,2025-07-20,Deposit,228.07,Electronics,Karachi,Credit Card,0
T09199,C6880,2025-10-03,Withdrawal,33.04,Travel,Karachi,ATM,0
T09200,C6592,2025-02-06,Payment,164.37,Retail,Karachi,Online Banking,0
T09201,C8091,2025-07-22,Deposit,37.01,Retail,Peshawar,Online Banking,0
T09202,C1591,2025-05-10,Payment,33.63,Food,Islamabad,Online Banking,0
T09203,C7277,2025-10-19,Transfer,295.93,Retail,Faisalabad,Debit Card,0
T09204,C3260,2025-03-05,Payment,61.99,Food,Faisalabad,Debit Card,0
T09205,C1347,2025-09-20,Transfer,94.25,Travel,Peshawar,Online Banking,0
T09206,C9357,2025-04-30,Deposit,261.88,Electronics,Lahore,Online Banking,0
T09207,C6032,2025-10-05,Deposit,39.57,Utilities,Karachi,ATM,0
T09208,C5443,2025-07-21,Deposit,151.75,Travel,Islamabad,Debit Card,0
T09209,C9774,2025-02-15,Payment,499.77,Retail,Karachi,Credit Card,0
T09210,C7869,2025-06-17,Deposit,161.41,Electronics,Karachi,Credit Card,0
T09211,C6696,2025-04-20,Deposit,10.02,Utilities,Faisalabad,Debit Card,0
T09212,C4038,2025-02-15,Transfer,178.17,Utilities,Karachi,ATM,0
T09213,C3845,2025-07-31,Deposit,18.9,Healthcare,Islamabad,Online Banking,0
T09214,C8864,2025-01-28,Deposit,66.29,Healthcare,Islamabad,ATM,0
T09215,C7609,2025-03-28,Deposit,378.99,Retail,Faisalabad,ATM,0
T09216,C2265,2025-10-18,Withdrawal,2.23,Healthcare,Peshawar,Debit Card,0
T09217,C3274,2025-06-06,Deposit,16.03,Utilities,Faisalabad,Online Banking,0
T09218,C3470,2025-09-22,Payment,90.31,Utilities,Faisalabad,Debit Card,0
T09219,C3577,2025-09-22,Transfer,1482.35,Travel,Karachi,Debit Card,0
T09220,C4660,2025-01-22,Deposit,69.02,Healthcare,Lahore,ATM,0
T09221,C2068,2025-09-13,Payment,34.22,Healthcare,Peshawar,Debit Card,0
T09222,C6591,2025-07-10,Transfer,159.44,Travel,Peshawar,Debit Card,0
T09223,C6974,2025-08-20,Transfer,146.48,Utilities,Peshawar,Debit Card,0
T09224,C5829,2025-07-05,Payment,119.43,Food,Karachi,Debit Card,0
T09225,C2950,2025-11-22,Payment,586.19,Retail,Faisalabad,ATM,0
T09226,C9283,2025-07-02,Withdrawal,65.74,Food,Karachi,Online Banking,0
T09227,C4093,2025-07-21,Withdrawal,69.44,Food,Islamabad,Online Banking,0
T09228,C6311,2025-03-06,Deposit,30.22,Utilities,Lahore,ATM,0
T09229,C2387,2025-02-12,Withdrawal,238.99,Retail,Lahore,Credit Card,0
T09230,C5274,2025-08-09,Payment,77.54,Food,Karachi,Debit Card,0
T09231,C3285,2025-01-17,Withdrawal,324.65,Travel,Faisalabad,ATM,0
T09232,C4206,2025-11-20,Transfer,713.39,Travel,Peshawar,Credit Card,0
T09233,C3924,2025-10-12,Payment,8.93,Retail,Islamabad,Credit Card,0
T09234,C8045,2025-07-02,Deposit,995.88,Food,Islamabad,Debit Card,0
T09235,C9471,2025-02-13,Transfer,58.63,Electronics,Lahore,ATM,0
T09236,C2618,2025-07-07,Transfer,108.98,Healthcare,Faisalabad,Debit Card,0
T09237,C9562,2025-09-20,Transfer,300.78,Electronics,Peshawar,Credit Card,0
T09238,C6896,2025-06-23,Payment,218.92,Retail,Lahore,Credit Card,0
T09239,C8843,2025-02-23,Payment,301.41,Healthcare,Faisalabad,Debit Card,0
T09240,C8063,2025-08-08,Deposit,125.6,Retail,Peshawar,Debit Card,0
T09241,C9495,2025-02-15,Withdrawal,495.55,Electronics,Karachi,Debit Card,0
T09242,C2348,2025-09-17,Withdrawal,312.07,Food,Faisalabad,Online Banking,0
T09243,C6556,2025-07-14,Withdrawal,73.99,Food,Islamabad,ATM,0
T09244,C6289,2025-12-13,Withdrawal,593.16,Utilities,Faisalabad,ATM,0
T09245,C3422,2025-03-02,Transfer,649.12,Healthcare,Faisalabad,ATM,0
T09246,C4628,2025-06-15,Payment,107.25,Retail,Faisalabad,Credit Card,0
T09247,C3428,2025-06-09,Withdrawal,211.09,Food,Peshawar,ATM,0
T09248,C4033,2025-05-31,Transfer,337.23,Electronics,Peshawar,ATM,0
T09249,C7157,2025-04-21,Payment,339.98,Healthcare,Karachi,Credit Card,0
T09250,C9860,2025-02-06,Payment,2.84,Electronics,Karachi,Credit Card,0
T09251,C9691,2025-01-03,Payment,198.32,Travel,Peshawar,Online Banking,0
T09252,C8813,2025-01-13,Transfer,727.63,Food,Peshawar,Credit Card,0
T09253,C2414,2025-06-11,Withdrawal,52.62,Utilities,Lahore,Debit Card,0
T09254,C7708,2025-12-10,Payment,317.54,Utilities,Faisalabad,Online Banking,0
T09255,C9721,2025-11-28,Transfer,152.82,Healthcare,Faisalabad,Credit Card,0
T09256,C7635,2025-09-21,Payment,50.07,Retail,Islamabad,ATM,0
T09257,C4621,2025-03-24,Deposit,10.48,Travel,Peshawar,Online Banking,0
T09258,C6315,2025-09-22,Deposit,285.36,Healthcare,Peshawar,Online Banking,0
T09259,C1754,2025-11-30,Transfer,76.1,Electronics,Karachi,ATM,0
T09260,C3347,2025-08-07,Withdrawal,94.19,Electronics,Karachi,ATM,0
T09261,C1726,2025-05-26,Withdrawal,132.81,Retail,Faisalabad,ATM,0
T09262,C5923,2025-10-25,Payment,141.53,Utilities,Faisalabad,Debit Card,0
T09263,C3649,2025-10-24,Withdrawal,46.18,Utilities,Peshawar,Online Banking,0
T09264,C3815,2025-06-10,Withdrawal,222.12,Electronics,Faisalabad,Debit Card,0
T09265,C4279,2025-08-17,Deposit,235.88,Retail,Peshawar,Debit Card,0
T09266,C3984,2025-08-22,Transfer,30.7,Healthcare,Islamabad,ATM,0
T09267,C4807,2025-03-30,Deposit,152.25,Food,Islamabad,Credit Card,0
T09268,C8876,2025-11-29,Transfer,187.94,Healthcare,Lahore,Debit Card,0
T09269,C7099,2025-11-06,Payment,41.22,Travel,Karachi,Credit Card,0
T09270,C1607,2025-08-03,Deposit,449.74,Utilities,Lahore,Credit Card,0
T09271,C7169,2025-04-07,Transfer,131.88,Healthcare,Islamabad,ATM,0
T09272,C8790,2025-08-01,Withdrawal,24.44,Utilities,Faisalabad,Credit Card,0
T09273,C6573,2025-12-20,Transfer,81.41,Utilities,Karachi,Debit Card,0
T09274,C1634,2025-11-08,Withdrawal,129.62,Food,Karachi,Credit Card,0
T09275,C2074,2025-04-10,Payment,2.04,Food,Lahore,Debit Card,0
T09276,C2914,2025-05-25,Withdrawal,6.49,Healthcare,Karachi,ATM,0
T09277,C1588,2025-01-10,Transfer,11.42,Travel,Islamabad,Debit Card,0
T09278,C4231,2025-02-13,Deposit,154.5,Utilities,Faisalabad,Credit Card,0
T09279,C7351,2025-09-08,Transfer,81.92,Electronics,Lahore,Debit Card,0
T09280,C4838,2025-08-15,Deposit,447.18,Utilities,Faisalabad,Credit Card,0
T09281,C2973,2025-09-06,Transfer,163.85,Travel,Lahore,Credit Card,0
T09282,C6044,2025-06-18,Transfer,285.34,Healthcare,Peshawar,ATM,0
T09283,C7103,2025-05-10,Payment,232.4,Travel,Karachi,Credit Card,0
T09284,C7683,2025-01-19,Withdrawal,146.93,Electronics,Peshawar,Online Banking,0
T09285,C6837,2025-12-02,Transfer,273.08,Food,Karachi,Debit Card,0
T09286,C7783,2025-08-23,Deposit,157.36,Electronics,Peshawar,Online Banking,0
T09287,C6594,2025-12-11,Withdrawal,97.38,Travel,Faisalabad,Online Banking,0
T09288,C4822,2025-01-01,Payment,114.47,Electronics,Islamabad,Debit Card,0
T09289,C4389,2025-05-10,Withdrawal,364.65,Utilities,Lahore,ATM,0
T09290,C6914,2025-01-27,Transfer,165.69,Travel,Karachi,Debit Card,0
T09291,C2780,2025-01-02,Deposit,94.74,Healthcare,Lahore,ATM,0
T09292,C4688,2025-09-07,Deposit,39.63,Food,Islamabad,Credit Card,0
T09293,C8211,2025-08-10,Withdrawal,136.78,Food,Peshawar,Online Banking,0
T09294,C6037,2025-05-18,Deposit,58.18,Electronics,Faisalabad,Debit Card,0
T09295,C7319,2025-10-02,Transfer,622.81,Electronics,Lahore,Credit Card,0
T09296,C9640,2025-05-21,Deposit,135.05,Electronics,Peshawar,Debit Card,0
T09297,C1081,2025-09-13,Deposit,1.8,Healthcare,Karachi,Debit Card,0
T09298,C7278,2025-11-08,Deposit,19.5,Utilities,Lahore,Credit Card,0
T09299,C7999,2025-04-05,Transfer,66.91,Food,Lahore,Debit Card,0
T09300,C2406,2025-06-22,Payment,19.34,Travel,Karachi,Credit Card,0
T09301,C8410,2025-02-26,Deposit,448.79,Travel,Islamabad,Online Banking,0
T09302,C2480,2025-04-12,Payment,385.31,Food,Peshawar,Credit Card,0
T09303,C4598,2025-06-18,Withdrawal,707.14,Healthcare,Lahore,Debit Card,0
T09304,C8993,2025-03-11,Withdrawal,245.15,Electronics,Peshawar,Online Banking,0
T09305,C5183,2025-12-04,Transfer,207.39,Retail,Faisalabad,Online Banking,0
T09306,C4680,2025-02-18,Transfer,514.08,Electronics,Peshawar,Credit Card,0
T09307,C8644,2025-12-13,Transfer,585.22,Healthcare,Peshawar,ATM,0
T09308,C5310,2025-01-05,Transfer,419.91,Food,Karachi,Credit Card,0
T09309,C2758,2025-07-21,Payment,395.34,Utilities,Peshawar,ATM,0
T09310,C3599,2025-07-21,Transfer,222.77,Electronics,Islamabad,Credit Card,0
T09311,C6616,2025-06-28,Payment,0.32,Travel,Peshawar,Online Banking,0
T09312,C6813,2025-02-26,Deposit,112.25,Utilities,Faisalabad,Credit Card,0
T09313,C4853,2025-07-05,Deposit,201.94,Food,Peshawar,ATM,0
T09314,C3292,2025-04-02,Withdrawal,158.43,Retail,Karachi,Debit Card,0
T09315,C2501,2025-10-19,Withdrawal,344.22,Electronics,Faisalabad,ATM,0
T09316,C9422,2025-08-15,Payment,341.74,Utilities,Karachi,Online Banking,0
T09317,C8550,2025-04-22,Transfer,182.6,Utilities,Islamabad,Credit Card,0
T09318,C5250,2025-05-28,Withdrawal,4.45,Travel,Islamabad,Online Banking,0
T09319,C7991,2025-09-26,Payment,92.19,Electronics,Karachi,Debit Card,0
T09320,C1114,2025-07-22,Withdrawal,51.97,Retail,Islamabad,Debit Card,0
T09321,C5406,2025-12-31,Transfer,82.74,Utilities,Karachi,Debit Card,0
T09322,C3347,2025-12-14,Payment,192.1,Travel,Lahore,Credit Card,0
T09323,C2041,2025-12-24,Withdrawal,13.75,Electronics,Peshawar,ATM,0
T09324,C7927,2025-02-25,Transfer,4.5,Electronics,Lahore,Credit Card,0
T09325,C1011,2025-10-28,Payment,114.85,Retail,Islamabad,Online Banking,0
T09326,C8980,2025-11-12,Payment,315.56,Travel,Karachi,Credit Card,0
T09327,C8871,2025-07-04,Payment,6.24,Retail,Karachi,Online Banking,0
T09328,C7375,2025-02-23,Deposit,378.16,Utilities,Karachi,Credit Card,0
T09329,C8098,2025-02-06,Payment,96.86,Healthcare,Karachi,ATM,0
T09330,C4676,2025-07-30,Withdrawal,25.17,Food,Peshawar,Debit Card,0
T09331,C7109,2025-10-20,Payment,167.63,Food,Faisalabad,Credit Card,0
T09332,C6397,2025-09-27,Payment,608.82,Retail,Lahore,ATM,0
T09333,C4065,2025-12-17,Payment,156.4,Retail,Islamabad,Credit Card,0
T09334,C3036,2025-08-08,Payment,232.08,Healthcare,Karachi,Credit Card,0
T09335,C4046,2025-08-16,Payment,339.02,Healthcare,Lahore,Debit Card,0
T09336,C1540,2025-12-24,Deposit,321.23,Healthcare,Faisalabad,Online Banking,0
T09337,C1076,2025-07-30,Transfer,15.19,Healthcare,Lahore,ATM,0
T09338,C4067,2025-10-25,Deposit,270.18,Food,Islamabad,Credit Card,0
T09339,C1023,2025-01-01,Withdrawal,596.96,Utilities,Karachi,Debit Card,0
T09340,C6134,2025-01-23,Transfer,241.23,Healthcare,Islamabad,Credit Card,0
T09341,C1675,2025-10-11,Withdrawal,362.12,Healthcare,Karachi,Credit Card,0
T09342,C7668,2025-07-07,Payment,132.93,Retail,Faisalabad,Debit Card,0
T09343,C5267,2025-01-18,Withdrawal,76.86,Healthcare,Islamabad,Credit Card,0
T09344,C6988,2025-02-18,Deposit,225.55,Utilities,Lahore,Credit Card,0
T09345,C8652,2025-02-16,Deposit,135.53,Utilities,Faisalabad,ATM,0
T09346,C9680,2025-04-25,Payment,451.31,Travel,Islamabad,ATM,0
T09347,C2485,2025-02-08,Payment,732.89,Utilities,Karachi,ATM,0
T09348,C4659,2025-08-05,Transfer,342.74,Healthcare,Faisalabad,Credit Card,0
T09349,C3419,2025-07-29,Deposit,983.42,Electronics,Karachi,Credit Card,0
T09350,C8740,2025-09-19,Deposit,85.66,Healthcare,Peshawar,ATM,0
T09351,C8143,2025-07-30,Transfer,452.2,Food,Lahore,Credit Card,0
T09352,C4495,2025-02-22,Deposit,80.08,Food,Karachi,Debit Card,0
T09353,C1756,2025-10-08,Transfer,25.12,Retail,Islamabad,Debit Card,0
T09354,C9448,2025-12-21,Deposit,194.24,Retail,Peshawar,Credit Card,0
T09355,C2779,2025-11-17,Withdrawal,121.39,Travel,Faisalabad,Credit Card,0
T09356,C7487,2025-05-13,Withdrawal,509.44,Healthcare,Islamabad,Online Banking,0
T09357,C1258,2025-09-21,Transfer,135.53,Travel,Faisalabad,Debit Card,0
